231046,0,231,2109,0,8,8,1,83,255,1,0.01
99159,0,1050,391,0,1,4,1,255,14,0.05,0
142437,0,105,146,0,1,1,1,255,254,1,0
287119,0,357,1801,0,25,25,1,237,255,1,0
137253,0,238,488,0,4,9,1,255,255,1,0
75835,0,105,146,0,2,2,1,255,254,1,0
155628,0,198,10980,0,5,5,1,31,169,1,0.03
212478,0,105,0,0,1,1,1,255,253,0.99,0
285516,0,105,146,0,2,2,1,255,254,1,0
76177,0,236,278,0,29,30,1,255,255,1,0
210597,0,209,415,0,15,15,1,30,255,1,0.03
140508,0,214,646,0,3,3,1,8,251,1,0.12
156133,0,197,1111,0,4,4,1,255,255,1,0
141224,0,161,28822,0,4,4,1,255,255,1,0
145892,0,234,2547,0,11,13,1,126,255,1,0.01
147025,0,205,2044,0,2,2,1,255,255,1,0
229321,0,245,8885,0,2,2,1,22,255,1,0.05
231866,0,105,145,0,3,3,1,255,255,1,0
101520,0,248,15386,0,8,8,1,47,255,1,0.02
211473,0,348,1646,0,2,9,1,19,255,1,0.05
287788,0,315,8077,0,8,8,1,8,255,1,0.12
310963,0,105,147,0,2,2,1,255,255,1,0.01
213576,0,288,171,0,31,31,1,176,255,1,0.01
93513,0,269,11444,0,3,3,1,231,255,1,0
38484,0,43,43,0,2,3,1,255,253,0.99,0.01
309810,0,304,1255,0,37,37,1,54,255,1,0.02
81552,2,1399,404,0,1,2,1,222,149,0.62,0
147317,0,198,1566,0,4,4,1,4,255,1,0.25
8602,0,212,186,0,41,41,1,255,255,1,0
36048,0,227,1854,0,9,34,1,189,255,1,0.01
228418,0,220,1459,0,4,4,1,171,255,1,0.01
149100,0,202,2011,0,4,4,1,56,255,1,0.02
8452,0,212,253,0,9,9,1,142,255,1,0.01
285810,0,1097,332,0,1,1,1,51,28,0.55,0.02
96154,0,105,147,0,1,1,1,255,254,1,0.01
290753,0,193,171,0,1,1,1,135,255,1,0.01
148493,0,261,396,0,12,12,1,255,255,1,0
155240,0,244,276,0,1,3,1,96,255,1,0.01
146601,0,44,112,0,2,4,1,255,248,0.97,0
138997,0,105,146,0,1,1,1,255,253,0.99,0
38227,0,243,588,0,6,6,1,158,255,1,0.01
152895,0,280,4371,0,5,6,1,13,255,1,0.08
154896,0,233,310,0,17,17,1,255,255,1,0
147980,0,259,17518,0,3,5,1,50,255,1,0.02
77457,0,339,1203,0,2,2,1,2,246,1,0.5
37740,0,297,488,0,2,2,1,46,255,1,0.02
233357,0,105,145,0,3,3,1,255,254,1,0
136036,0,274,2702,0,13,16,1,173,255,1,0.01
211118,0,305,3222,0,3,3,1,255,27,0.11,0
153038,0,325,3157,0,18,18,1,255,255,1,0
136370,0,225,1522,0,11,12,1,84,253,1,0.01
282472,0,329,2775,0,5,16,1,128,255,1,0.01
227809,0,286,914,0,2,7,1,2,255,1,0.5
230314,0,56,57,0,510,510,1,255,255,1,1
285430,0,105,146,0,1,1,1,255,254,1,0
211541,0,105,0,0,1,1,1,166,164,0.99,0.01
76038,0,105,146,0,2,2,1,255,254,1,0.01
174,0,258,1432,0,5,5,1,5,255,1,0.2
147060,0,290,4954,0,9,19,1,27,255,1,0.04
95600,0,231,54563,0,1,18,1,55,251,1,0.02
231859,0,197,848,0,2,2,1,2,241,1,0.5
290962,0,344,4194,0,11,21,1,203,255,1,0
150509,0,105,0,0,1,1,1,255,253,0.99,0
77795,0,223,618,0,11,11,1,69,255,1,0.01
138475,0,321,1035,0,17,17,1,255,255,1,0
233050,0,315,1480,0,1,15,1,255,255,1,0
154383,0,105,0,0,1,1,1,255,253,0.99,0.01
168893,0,234,12491,0,2,2,1,255,255,1,0
213381,0,105,0,0,1,1,1,255,253,0.99,0
39364,0,235,12470,0,26,26,1,80,255,1,0.01
230070,0,54,54,0,511,511,1,255,255,1,0.85
155754,0,224,1159,0,6,29,1,255,255,1,0
34659,0,105,146,0,2,2,1,255,253,0.99,0
528,0,277,35014,0,1,1,1,149,255,1,0.01
77740,0,190,2662,0,6,9,1,6,251,1,0.17
229269,0,264,29484,0,1,20,1,27,255,1,0.04
123800,0,42,42,0,5,8,1,255,255,1,0.01
147743,0,285,1343,0,40,40,1,255,255,1,0
147601,0,213,186,0,5,6,1,65,255,1,0.02
150313,0,73,43,0,44,44,1,255,226,0.89,0.18
94680,0,265,619,0,2,2,1,141,255,1,0.01
135401,0,290,68687,0,4,25,1,28,255,1,0.04
149916,0,307,14912,0,26,26,1,26,255,1,0.04
99343,0,285,71439,0,3,16,1,12,117,1,0.08
148556,0,225,868,0,10,16,1,255,255,1,0
230255,0,53,50,0,360,360,1,255,255,1,0.86
96115,0,246,2673,0,7,7,1,163,255,1,0.01
151757,0,307,609,0,3,3,1,255,255,1,0
309693,0,347,521,0,4,4,1,255,255,1,0
380,0,293,770,0,9,9,1,255,255,1,0
230088,0,52,55,0,511,511,1,255,255,1,1
288149,0,281,759,0,2,19,1,57,255,1,0.02
231758,0,105,145,0,3,3,1,255,255,1,0
143354,0,105,146,0,2,2,1,255,254,1,0
145459,0,201,1511,0,11,19,1,146,255,1,0.01
214782,0,311,3222,0,2,2,1,255,255,1,0
101844,0,45,45,0,2,3,1,255,223,0.87,0.01
309718,0,105,147,0,1,1,1,255,254,1,0
227086,0,225,936,0,4,7,1,255,255,1,0
76087,0,105,105,0,3,3,1,255,254,1,0
34764,0,43,107,0,1,4,1,255,252,0.99,0.01
286459,0,7,222,0,2,1,0.5,255,5,0.02,0
143661,0,44,128,0,54,117,0.98,255,255,1,0
75311,0,17,17,0,7,97,1,52,29,0.56,0.02
230983,0,224,1415,0,8,8,1,97,97,1,0.01
131076,0,360,2776,0,8,8,1,255,255,1,0
148381,0,239,19321,0,6,16,1,15,255,1,0.07
151827,2,1768,330,0,1,1,1,1,158,1,1
81740,0,244,2141,0,4,4,1,4,255,1,0.25
137282,0,320,14706,0,6,6,1,120,255,1,0.01
90759,0,292,1630,0,8,8,1,248,255,1,0
8444,0,284,289,0,44,44,1,44,255,1,0.02
99634,0,287,3370,0,5,8,1,5,255,1,0.2
135355,0,230,5792,0,5,31,1,5,255,1,0.2
150749,0,105,105,0,1,1,1,255,253,0.99,0
153843,0,299,11377,0,7,7,1,224,255,1,0
132711,0,304,1041,0,3,7,1,111,251,1,0.01
289604,0,292,3247,0,5,5,1,23,255,1,0.04
93481,0,317,398,0,11,15,1,255,255,1,0
37829,0,146,4097,0,1,1,1,62,255,1,0.02
76813,1,1334,332,0,1,2,1,253,166,0.66,0
214466,0,105,0,0,1,1,1,255,253,0.99,0
76530,0,235,2237,0,1,1,1,23,255,1,0.04
100157,1,1171,334,0,1,2,1,31,147,0.48,0.03
213932,0,105,0,0,1,1,1,255,252,0.99,0
76501,0,233,2096,0,10,11,1,55,255,1,0.02
93736,0,302,3644,0,7,8,1,82,255,1,0.01
78984,0,316,1316,0,2,20,1,18,231,1,0.06
100789,0,46,46,0,2,4,1,255,252,0.99,0.01
91789,0,252,10236,0,13,13,1,255,255,1,0
213885,0,192,0,0,1,1,1,119,54,0.19,0.19
149502,0,105,0,0,1,1,1,255,251,0.98,0
81455,0,343,327,0,5,40,1,255,255,1,0
77112,0,319,1665,0,3,5,1,255,255,1,0
232690,0,222,1440,0,24,27,1,255,255,1,0
152676,0,287,7384,0,18,19,1,117,255,1,0.01
309366,0,105,147,0,2,2,1,255,254,1,0
150704,0,48,48,0,1,1,1,255,14,0.05,0.05
95490,0,346,412,0,21,27,1,255,255,1,0
150899,0,241,9284,0,13,16,1,162,255,1,0.01
147181,0,303,703,0,14,14,1,255,255,1,0
36194,0,226,5290,0,10,10,1,34,255,1,0.03
284462,0,105,146,0,1,1,1,255,253,0.99,0
78662,0,227,255,0,24,24,1,255,255,1,0
95618,0,307,3222,0,3,4,1,255,244,0.96,0
39351,0,294,3863,0,37,37,1,255,255,1,0
230872,0,105,145,0,2,2,1,255,254,1,0
291061,0,185,16697,0,7,7,1,7,90,1,0.14
139769,0,105,146,0,1,1,1,255,254,1,0
284369,0,105,146,0,1,1,1,65,64,0.98,0.02
78908,0,218,12080,0,21,33,1,40,255,1,0.03
286242,0,290,495,0,21,22,1,255,255,1,0
112,0,315,938,0,1,7,1,24,255,1,0.04
39768,0,311,6324,0,6,15,1,255,255,1,0
94859,0,302,1380,0,6,6,1,255,250,0.98,0
41304,0,105,146,0,2,2,1,255,254,1,0
131507,0,333,17017,0,1,2,1,107,255,1,0.01
138772,0,105,146,0,1,1,1,255,254,1,0
36117,0,229,624,0,14,14,1,145,255,1,0.01
40008,0,218,3200,0,20,20,1,255,255,1,0
90625,0,105,147,0,1,1,1,255,254,1,0
153261,0,317,1481,0,2,2,1,18,255,1,0.06
95611,0,304,4659,0,6,6,1,255,255,1,0
39960,0,294,1292,0,14,14,1,177,255,1,0.01
143606,0,45,45,0,8,43,1,255,255,1,0.01
142609,0,105,146,0,2,2,1,255,254,1,0
90709,0,315,2011,0,33,39,1,255,255,1,0
36527,0,105,146,0,2,2,1,255,255,1,0
226830,0,199,1561,0,18,19,1,255,255,1,0
145166,0,848,366,0,1,1,1,161,196,0.69,0.01
90461,0,215,2404,0,6,12,1,255,255,1,0
212149,0,105,0,0,1,1,1,255,253,0.99,0
211256,0,105,0,0,1,1,1,255,253,0.99,0
310961,0,105,147,0,2,2,1,255,255,1,0.01
153000,0,1497,281,0,1,1,1,81,175,0.8,0.01
135681,0,244,2186,0,11,11,1,96,255,1,0.01
95295,0,246,1396,0,2,3,1,4,255,1,0.25
284909,0,105,146,0,1,1,1,255,254,1,0
283347,0,248,428,0,1,1,1,255,255,1,0.01
210734,0,144,21408,0,1,2,1,66,255,1,0.02
157081,0,105,0,0,1,1,1,255,253,0.99,0
150531,0,105,0,0,1,1,1,255,252,0.99,0
215004,0,184,349,0,12,13,1,41,255,1,0.02
157087,0,247,4604,0,14,14,1,194,255,1,0.01
124519,0,158,347,0,1,1,1,255,255,1,0
227592,0,278,4229,0,22,23,1,120,255,1,0.01
227447,0,193,1838,0,11,11,1,255,255,1,0
144217,0,105,146,0,3,3,1,255,254,1,0
154325,0,237,6289,0,1,1,1,21,255,1,0.05
212347,0,312,869,0,3,3,1,255,255,1,0
95203,0,105,147,0,2,2,1,255,254,1,0.01
41310,0,186,2349,0,10,10,1,31,255,1,0.03
213050,0,177,19004,0,1,5,1,255,255,1,0
143496,0,105,146,0,2,2,1,255,254,1,0
151538,0,366,409,0,4,10,1,86,255,1,0.01
229297,1,1266,327,0,1,3,1,34,152,0.85,0.03
138718,0,295,11398,0,7,7,1,46,245,1,0.02
283196,0,218,1962,0,9,9,1,51,255,1,0.02
145715,0,211,59205,0,21,21,1,105,255,1,0.01
231267,0,144,2674,0,4,6,1,10,255,1,0.1
214651,26,364,1181,0,1,1,1,164,70,0.42,0.01
150819,0,105,0,0,1,1,1,255,252,0.99,0
36341,0,105,146,0,2,2,1,255,254,1,0
131229,0,46,46,0,93,96,1,255,255,1,0
82210,0,316,255,0,24,24,1,255,255,1,0
227392,0,273,31146,0,6,7,1,6,255,1,0.17
96991,0,289,381,0,3,3,1,255,255,1,0
101074,0,227,280,0,5,22,1,255,255,1,0
147165,0,291,3048,0,29,29,1,255,255,1,0
138851,0,335,6589,0,12,16,1,120,255,1,0.01
147654,0,252,1148,0,12,23,1,138,255,1,0.01
143533,0,105,146,0,1,1,1,255,254,1,0
154901,0,105,0,0,1,1,1,255,253,0.99,0
156337,0,158,8086,0,3,3,1,32,32,1,0.03
92337,0,315,1508,0,9,9,1,209,255,1,0
213133,0,229,2753,0,3,3,1,255,255,1,0
28,0,35195,0,0,10,10,1,92,44,0.43,0.43
76783,0,227,65795,0,2,2,1,2,242,1,0.5
93904,0,1484,329,0,1,1,1,146,187,0.79,0.01
155621,0,254,36352,0,11,11,1,46,226,1,0.02
229905,0,55,52,0,511,511,1,255,255,1,0.87
289417,0,328,3542,0,3,18,1,32,255,1,0.03
211245,0,0,84,0,1,1,1,143,88,0.46,0.01
133366,0,218,7384,0,19,20,1,255,255,1,0
97980,0,30,0,0,3,1,0.33,255,1,0,0
155046,0,315,1927,0,16,26,1,144,255,1,0.01
75664,0,105,146,0,2,2,1,255,253,0.99,0
79507,0,207,1861,0,28,28,1,100,255,1,0.01
149175,0,220,3313,0,7,7,1,255,255,1,0
78915,0,144,193,0,1,1,1,12,227,1,0.08
81158,0,246,21732,0,2,5,1,255,255,1,0
149994,0,105,0,0,1,1,1,255,253,0.99,0
153336,0,105,0,0,1,1,1,255,252,0.99,0
95079,0,293,17232,0,19,19,1,255,255,1,0
149144,0,36,0,0,1,1,1,255,64,0.25,0.25
228636,0,157,2676,0,1,1,1,1,255,1,1
233073,0,246,5320,0,15,15,1,255,255,1,0
124896,0,224,4360,0,1,2,1,42,232,1,0.02
99810,0,161,203,0,1,1,1,2,231,1,0.5
138338,0,284,1414,0,5,20,1,255,255,1,0
151983,0,105,0,0,1,1,1,255,252,0.99,0
78776,0,223,868,0,28,35,1,255,255,1,0
231281,0,230,7834,0,7,7,1,19,255,1,0.05
125470,0,205,809,0,7,7,1,255,255,1,0
212515,0,322,656,0,1,1,1,156,255,1,0.01
100466,0,290,2213,0,3,12,1,20,255,1,0.05
132659,0,105,146,0,2,2,1,255,254,1,0.01
287032,0,105,146,0,1,1,1,255,253,0.99,0
34765,0,34,34,0,3,6,1,255,252,0.99,0.02
148046,0,302,6274,0,13,13,1,13,255,1,0.08
211329,0,259,1301,0,43,43,1,255,255,1,0
214553,0,307,1353,0,10,10,1,27,255,1,0.04
75008,0,105,146,0,1,1,1,255,254,1,0
291383,0,342,396,0,15,15,1,221,255,1,0
287259,0,294,2440,0,11,11,1,42,255,1,0.02
286358,0,35,100,0,2,1,0.5,128,125,0.98,0.01
156417,0,344,1452,0,8,16,1,255,255,1,0
154275,0,4224,280,0,1,2,1,81,58,0.72,0.01
150980,0,236,7223,0,3,3,1,154,255,1,0.01
123659,0,204,2469,0,17,17,1,17,255,1,0.06
155720,0,205,2606,0,40,43,1,255,255,1,0
76515,0,300,737,0,12,12,1,127,255,1,0.01
143491,0,105,146,0,2,2,1,255,254,1,0
37245,0,316,2534,0,17,23,1,255,255,1,0
144824,0,222,4349,0,1,3,1,1,255,1,1
146464,0,311,8860,0,1,5,1,13,255,1,0.08
40115,0,174,2087,0,1,8,1,95,255,1,0.01
214456,0,142,12307,0,19,19,1,255,255,1,0
136397,0,191,2156,0,8,10,1,255,255,1,0
286088,0,105,146,0,2,2,1,255,254,1,0
214843,0,350,336,0,4,4,1,255,255,1,0
150514,0,105,0,0,1,1,1,255,253,0.99,0
97921,0,291,251,0,1,1,1,10,255,1,0.1
285087,0,105,146,0,4,4,1,255,255,1,0.01
232616,0,213,2412,0,11,11,1,11,58,1,0.09
210710,0,266,1315,0,37,37,1,255,255,1,0
41276,0,105,146,0,1,1,1,255,254,1,0
145337,0,186,365,0,1,2,1,32,255,1,0.03
122900,0,42,42,0,2,3,1,255,252,0.99,0
284497,0,319,341,0,46,46,1,145,255,1,0.01
142986,0,194,4768,0,11,11,1,255,255,1,0
228813,0,208,2302,0,5,6,1,255,255,1,0
233633,0,175,21691,0,1,14,1,255,255,1,0
95226,0,294,304,0,6,8,1,255,255,1,0
95141,0,237,5989,0,5,5,1,255,255,1,0
229264,0,20,0,0,1,1,1,33,57,0.36,0.36
213236,0,302,309,0,2,17,1,38,255,1,0.03
94615,0,254,5977,0,9,18,1,255,255,1,0
226692,0,393,6248,0,3,3,1,255,255,1,0
233332,1,882,334,0,1,2,1,160,150,0.57,0.01
284636,0,313,1528,0,25,25,1,93,255,1,0.01
227316,0,105,0,0,1,1,1,255,254,1,0
144899,0,213,3293,0,8,13,1,11,255,1,0.09
284032,0,42,42,0,11,17,1,255,255,1,0
98003,0,323,397,0,13,13,1,255,255,1,0
153631,0,105,0,0,1,1,1,255,252,0.99,0.01
138364,0,314,13261,0,1,7,1,3,255,1,0.33
153625,2,9,593,0,1,1,1,181,5,0.03,0.01
149407,0,209,12898,0,11,11,1,255,255,1,0
93322,0,282,5306,0,1,2,1,3,255,1,0.33
284001,0,185,1993,0,3,3,1,75,255,1,0.01
148773,0,260,584,0,1,1,1,39,255,1,0.03
210771,0,225,10061,0,22,24,1,63,255,1,0.02
77538,0,214,278,0,17,19,1,46,255,1,0.02
150674,0,105,0,0,1,1,1,255,252,0.99,0
145115,0,252,412,0,14,46,1,255,255,1,0
99490,0,294,998,0,8,37,1,255,255,1,0
231010,0,208,3879,0,13,19,1,13,255,1,0.08
157159,0,105,0,0,1,1,1,255,253,0.99,0
78979,3,771,329,0,1,3,1,67,86,0.93,0.01
146745,17,384,128,0,6,10,1,136,255,1,0.01
285424,0,105,146,0,1,1,1,255,254,1,0
100403,1,653,333,0,1,2,1,58,115,0.45,0.02
233160,0,212,1437,0,5,5,1,255,255,1,0
38183,0,209,4826,0,7,7,1,103,255,1,0.01
287320,0,213,1405,0,9,9,1,175,255,1,0.01
214282,0,322,656,0,10,12,1,255,255,1,0
150212,0,105,0,0,1,1,1,255,253,0.99,0
36050,0,228,1452,0,11,11,1,255,255,1,0
77161,0,202,5640,0,12,14,1,98,251,1,0.01
147611,0,204,7132,0,4,6,1,255,255,1,0
77810,0,286,1529,0,5,5,1,5,255,1,0.2
79198,0,2799,327,0,2,2,0.5,205,97,0.47,0
101173,0,158,3306,0,3,15,1,3,225,1,0.33
124288,0,218,4079,0,3,8,1,39,247,1,0.03
93412,0,331,6930,0,4,5,1,255,255,1,0
136967,0,309,1215,0,14,17,1,222,255,1,0
139587,0,320,5300,0,7,7,1,80,255,1,0.01
147778,0,162,9235,0,1,1,1,255,255,1,0
285076,0,105,105,0,1,1,1,255,255,1,0
287617,0,267,1363,0,14,14,1,168,255,1,0.01
140883,0,217,752,0,12,13,1,30,255,1,0.03
144482,0,105,146,0,4,4,1,255,254,1,0.01
98290,0,293,748,0,3,3,1,99,255,1,0.01
98692,0,105,147,0,4,4,1,255,254,1,0.01
144463,0,105,146,0,1,1,1,255,254,1,0
41352,0,105,146,0,2,2,1,255,254,1,0
95419,0,205,1227,0,34,38,1,255,255,1,0
99988,0,307,828,0,2,21,1,5,255,1,0.2
215056,0,245,2123,0,11,11,1,11,255,1,0.09
287907,0,254,17892,0,2,2,1,36,255,1,0.03
99060,0,250,571,0,1,13,1,25,255,1,0.04
79260,0,212,8240,0,16,16,1,16,255,1,0.06
154390,0,495,9048,0,3,3,1,255,255,1,0
177857,0,105,105,0,1,1,1,255,252,0.99,0
135909,0,10103,1234,0,18,30,1,255,255,1,0
227114,0,224,267,0,9,9,1,255,255,1,0
94903,0,315,10319,0,4,4,1,4,255,1,0.25
213241,0,463,5523,0,1,27,1,144,255,1,0.01
287768,0,109,409,0,2,2,0.5,74,54,0.73,0.01
212208,0,229,2239,0,3,3,1,255,252,0.99,0
156776,0,105,0,0,1,1,1,255,253,0.99,0
82773,0,225,459,0,3,3,1,113,238,1,0.01
110700,0,224,38117,0,2,2,1,7,255,1,0.14
136286,0,105,146,0,1,1,1,255,254,1,0
80952,0,338,1429,0,21,21,1,72,255,1,0.01
97444,0,105,105,0,1,1,1,255,254,1,0
99181,0,286,175,0,20,20,1,89,255,1,0.01
233000,0,318,388,0,1,9,1,9,255,1,0.11
96170,0,42,108,0,1,1,1,102,226,0.8,0.8
283711,0,304,1380,0,3,3,1,255,241,0.95,0
41189,0,105,146,0,1,1,1,255,254,1,0
133391,0,334,391,0,9,9,1,255,255,1,0
139913,0,231,617,0,9,18,1,71,251,1,0.01
101036,0,274,4841,0,1,2,1,46,255,1,0.02
97070,0,105,147,0,1,1,1,255,254,1,0
283057,0,42,42,0,6,9,1,255,255,1,0
146414,0,395,421,0,1,1,1,91,255,1,0.01
133487,0,323,441,0,7,7,1,255,255,1,0
37674,0,44,115,0,5,9,1,255,251,0.98,0
148128,0,105,0,0,1,1,1,255,252,0.99,0
137167,0,254,1529,0,9,15,1,255,255,1,0
153975,0,322,363,0,4,5,1,255,255,1,0
92264,0,307,3222,0,2,2,1,137,92,0.67,0.01
285054,0,105,105,0,1,1,1,255,254,1,0
154071,0,105,0,0,1,1,1,255,253,0.99,0
91988,0,208,2602,0,14,25,1,79,255,1,0.01
291501,0,166,7570,0,1,1,1,4,255,1,0.25
229197,0,329,907,0,6,6,1,6,255,1,0.17
226174,0,105,0,0,1,1,1,255,253,0.99,0
291509,1,566,282,0,1,1,1,255,139,0.55,0
148692,0,0,83,0,2,1,0.5,255,125,0.49,0
129566,0,30,0,0,2,1,0.5,255,8,0.03,0.03
94503,0,227,9267,0,3,3,1,159,255,1,0.01
137215,0,213,1108,0,4,4,1,70,255,1,0.01
131527,0,320,988,0,3,3,1,170,255,1,0.01
92889,0,321,864,0,34,34,1,255,255,1,0
210502,0,234,7340,0,3,3,1,99,134,1,0.01
135540,0,295,173,0,21,24,1,79,255,1,0.01
310081,0,105,147,0,1,1,1,255,254,1,0
289689,0,297,774,0,18,18,1,18,255,1,0.06
284720,0,105,146,0,2,2,1,255,253,0.99,0.01
154508,0,373,6713,0,24,25,1,40,255,1,0.03
102032,0,229,6727,0,10,13,1,58,241,1,0.02
36377,0,282,263,0,18,20,1,255,255,1,0
165378,0,206,8129,0,15,15,1,105,255,1,0.01
113778,0,202,501,0,27,34,1,80,255,1,0.01
210793,0,232,3178,0,7,7,1,160,255,1,0.01
81752,0,177,1856,0,1,1,1,255,244,0.96,0
77047,0,307,241,0,4,14,1,116,255,1,0.01
213349,0,0,4,0,1,1,1,14,14,1,0.07
91428,0,248,965,0,9,27,1,41,255,1,0.02
94305,0,212,2947,0,10,10,1,129,255,1,0.01
285003,0,105,146,0,1,1,1,255,254,1,0
82841,0,331,2221,0,1,1,1,255,255,1,0
285665,0,105,105,0,1,1,1,255,255,1,0
41609,0,105,146,0,2,2,1,255,254,1,0
213077,0,340,976,0,23,23,1,255,255,1,0
232916,0,105,145,0,3,3,1,255,254,1,0
144862,0,221,1210,0,16,16,1,16,255,1,0.06
136040,0,326,5835,0,2,2,1,255,255,1,0
147369,0,105,0,0,1,1,1,255,253,0.99,0
177946,0,105,0,0,1,1,1,255,253,0.99,0
136786,0,317,313,0,3,9,1,255,255,1,0
36854,0,105,146,0,2,2,1,255,255,1,0
232581,0,30,0,0,2,1,0.5,255,1,0,0
137852,0,309,1946,0,3,3,1,64,255,1,0.02
148056,0,1480,0,0,18,18,1,255,18,0.07,0.07
233344,0,301,4904,0,18,21,1,123,255,1,0.01
214177,0,28,0,0,29,29,1,49,29,0.59,0.59
213417,0,317,702,0,2,5,1,166,255,1,0.01
142113,0,105,146,0,2,2,1,255,253,0.99,0
156766,0,244,299,0,23,23,1,255,255,1,0
101317,0,307,170,0,8,8,1,21,255,1,0.05
100031,0,288,354,0,34,35,1,34,255,1,0.03
286462,0,285,3204,0,8,8,1,255,255,1,0
131281,0,43,43,0,131,131,1,255,255,1,0
35580,0,321,772,0,5,12,1,167,255,1,0.01
131520,0,352,5473,0,3,6,1,49,255,1,0.02
76495,0,341,3198,0,1,9,1,255,255,1,0
150069,0,105,0,0,1,1,1,255,253,0.99,0
37634,0,237,396,0,16,16,1,210,255,1,0
37737,0,317,588,0,13,28,1,188,255,1,0.01
150328,0,44,44,0,207,207,1,255,228,0.89,0.01
231325,0,225,184,0,19,19,1,255,255,1,0
155668,0,0,86,0,1,1,1,174,160,0.68,0.01
141794,0,225,318,0,2,21,1,13,247,1,0.08
91926,0,278,432,0,4,16,1,32,251,1,0.03
96516,0,105,147,0,1,1,1,255,254,1,0
98766,0,30,0,0,1,1,1,14,14,1,1
213720,0,218,454,0,2,2,1,255,255,1,0
289985,0,202,11386,0,7,7,1,33,255,1,0.03
90658,0,220,1497,0,13,13,1,101,255,1,0.01
37853,0,295,753,0,19,20,1,255,255,1,0
